Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","20","Botswana","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","6.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","13.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","3.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","15.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","7.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","8.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","2.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","3.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","2.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","1.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","9.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","6.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","13.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","9.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","7.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","13.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","11.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","2.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","12.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","17.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","19.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","1.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","16.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","5.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","20.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","11.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","1.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","5.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.89","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","41","Chine, continentale","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.36","Fc","Donnée calculée"
